year,month,code,description,description,price
2017,03,JPY,IEN,119.9521
2017,03,HKD,DÒLAR HONG KONG,8.1049
2017,04,GBP,LLIURA ESTERLINA,0.8634
2017,04,DKK,CORONA DANESA,7.3439
2017,04,NOK,CORONA NORUEGA,9.0352
2017,04,SEK,CORONA SUECA,9.3973
2017,04,CHF,FRANC SUÍS,1.0703
2017,04,USD,DÒLAR USA,1.0769
2017,04,CAD,DÒLAR CANADENC,1.4322
2017,04,JPY,IEN,119.8787
2017,04,HKD,DÒLAR HONG KONG,8.288
2017,05,GBP,LLIURA ESTERLINA,0.8323
2017,05,DKK,CORONA DANESA,7.3456
2017,05,NOK,CORONA NORUEGA,9.016
2017,05,SEK,CORONA SUECA,9.488
2017,05,CHF,FRANC SUÍS,1.0652
2017,05,USD,DÒLAR USA,1.0692
2017,05,CAD,DÒLAR CANADENC,1.425
2017,05,JPY,IEN,115.4888
2017,05,HKD,DÒLAR HONG KONG,8.2369
2017,06,GBP,LLIURA ESTERLINA,0.8549
2017,06,DKK,CORONA DANESA,7.3442
2017,06,NOK,CORONA NORUEGA,9.264
2017,06,SEK,CORONA SUECA,9.6149
2017,06,CHF,FRANC SUÍS,1.0887
2017,06,USD,DÒLAR USA,1.104
2017,06,CAD,DÒLAR CANADENC,1.4963
2017,06,JPY,IEN,124.3642
2017,06,HKD,DÒLAR HONG KONG,8.5218
2017,07,GBP,LLIURA ESTERLINA,0.8784
2017,07,DKK,CORONA DANESA,7.4447
2017,07,NOK,CORONA NORUEGA,9.3876
2017,07,SEK,CORONA SUECA,9.6554
2017,07,CHF,FRANC SUÍS,1.0817
2017,07,USD,DÒLAR USA,1.1093
2017,07,CAD,DÒLAR CANADENC,1.4657
2017,07,JPY,IEN,123.1578
2017,07,HKD,DÒLAR HONG KONG,8.5755
2017,08,GBP,LLIURA ESTERLINA,0.8828
2017,08,DKK,CORONA DANESA,7.3436
2017,08,NOK,CORONA NORUEGA,9.2266
2017,08,SEK,CORONA SUECA,9.4713
2017,08,CHF,FRANC SUÍS,1.0995
2017,08,USD,DÒLAR USA,1.1512
2017,08,CAD,DÒLAR CANADENC,1.4475
2017,08,JPY,IEN,128.5201
2017,08,HKD,DÒLAR HONG KONG,8.906
2017,09,GBP,LLIURA ESTERLINA,0.914
2017,09,DKK,CORONA DANESA,7.345
2017,09,NOK,CORONA NORUEGA,9.1844
2017,09,SEK,CORONA SUECA,9.3986
2017,09,CHF,FRANC SUÍS,1.135
2017,09,USD,DÒLAR USA,1.1721
2017,09,CAD,DÒLAR CANADENC,1.4669
2017,09,JPY,IEN,127.9026
2017,09,HKD,DÒLAR HONG KONG,9.0912
2017,10,GBP,LLIURA ESTERLINA,0.8844
2017,10,DKK,CORONA DANESA,7.347
2017,10,NOK,CORONA NORUEGA,9.2376
2017,10,SEK,CORONA SUECA,9.4159
2017,10,CHF,FRANC SUÍS,1.1506
2017,10,USD,DÒLAR USA,1.195
2017,10,CAD,DÒLAR CANADENC,1.4628
2017,10,JPY,IEN,132.8491
2017,10,HKD,DÒLAR HONG KONG,9.2428
2017,11,GBP,LLIURA ESTERLINA,0.8886
2017,11,DKK,CORONA DANESA,7.3505
2017,11,NOK,CORONA NORUEGA,9.2288
2017,11,SEK,CORONA SUECA,9.4748
2017,11,CHF,FRANC SUÍS,1.147
2017,11,USD,DÒLAR USA,1.1723
2017,11,CAD,DÒLAR CANADENC,1.4624
2017,11,JPY,IEN,131.0127
2017,11,HKD,DÒLAR HONG KONG,9.0723
2017,12,GBP,LLIURA ESTERLINA,0.8836
2017,12,DKK,CORONA DANESA,7.3481
2017,12,NOK,CORONA NORUEGA,9.5231
2017,12,SEK,CORONA SUECA,9.7713
2017,12,CHF,FRANC SUÍS,1.1598
2017,12,USD,DÒLAR USA,1.1696
2017,12,CAD,DÒLAR CANADENC,1.4889
2017,12,JPY,IEN,130.9861
2017,12,HKD,DÒLAR HONG KONG,9.0542
2016,01,GBP,LLIURA ESTERLINA,0.7336
2016,01,DKK,CORONA DANESA,7.368
2016,01,NOK,CORONA NORUEGA,9.4188
2016,01,SEK,CORONA SUECA,9.1175
2016,01,CHF,FRANC SUÍS,1.0777
2016,01,USD,DÒLAR USA,1.0895
2016,01,CAD,DÒLAR CANADENC,1.5087
2016,01,JPY,IEN,131.2309
2016,01,HKD,DÒLAR HONG KONG,8.3669
2016,02,GBP,LLIURA ESTERLINA,0.7714
2016,02,DKK,CORONA DANESA,7.3691
2016,02,NOK,CORONA NORUEGA,9.5485
2016,02,SEK,CORONA SUECA,9.2247
2016,02,CHF,FRANC SUÍS,1.0911
2016,02,USD,DÒLAR USA,1.092
2016,02,CAD,DÒLAR CANADENC,1.5918
2016,02,JPY,IEN,126.8272
2016,02,HKD,DÒLAR HONG KONG,8.4608
2016,03,GBP,LLIURA ESTERLINA,0.7794
2016,03,DKK,CORONA DANESA,7.3706
2016,03,NOK,CORONA NORUEGA,9.5054
2016,03,SEK,CORONA SUECA,9.3578
2016,03,CHF,FRANC SUÍS,1.0979
2016,03,USD,DÒLAR USA,1.113
2016,03,CAD,DÒLAR CANADENC,1.5388
2016,03,JPY,IEN,126.0443
2016,03,HKD,DÒLAR HONG KONG,8.5879
2016,04,GBP,LLIURA ESTERLINA,0.7867
2016,04,DKK,CORONA DANESA,7.358
2016,04,NOK,CORONA NORUEGA,9.3102
2016,04,SEK,CORONA SUECA,9.1192
2016,04,CHF,FRANC SUÍS,1.0875
2016,04,USD,DÒLAR USA,1.1148
2016,04,CAD,DÒLAR CANADENC,1.4535
2016,04,JPY,IEN,124.8321
2016,04,HKD,DÒLAR HONG KONG,8.5686
2016,05,GBP,LLIURA ESTERLINA,0.7882
2016,05,DKK,CORONA DANESA,7.3488
2016,05,NOK,CORONA NORUEGA,9.141
2016,05,SEK,CORONA SUECA,9.0773
2016,05,CHF,FRANC SUÍS,1.0884
2016,05,USD,DÒLAR USA,1.1319
2016,05,CAD,DÒLAR CANADENC,1.434
2016,05,JPY,IEN,122.7727
2016,05,HKD,DÒLAR HONG KONG,8.6988
2016,06,GBP,LLIURA ESTERLINA,0.7787
2016,06,DKK,CORONA DANESA,7.3455
2016,06,NOK,CORONA NORUEGA,9.135
2016,06,SEK,CORONA SUECA,9.213
2016,06,CHF,FRANC SUÍS,1.1049
2016,06,USD,DÒLAR USA,1.1246
2016,06,CAD,DÒLAR CANADENC,1.4485
2016,06,JPY,IEN,122.3423
2016,06,HKD,DÒLAR HONG KONG,8.6495
2016,07,GBP,LLIURA ESTERLINA,0.766
2016,07,DKK,CORONA DANESA,7.3428
2016,07,NOK,CORONA NORUEGA,9.2302
2016,07,SEK,CORONA SUECA,9.1902
2016,07,CHF,FRANC SUÍS,1.0785
2016,07,USD,DÒLAR USA,1.1217
2016,07,CAD,DÒLAR CANADENC,1.4308
2016,07,JPY,IEN,117.0818
